,date,year,week,cyclostat_level_Lugano,cyclostat_release_Lugano,cyclostat_inflow_Lugano,cyclostat_level_Lugano_1w,cyclostat_level_Lugano_4w,cyclostat_level_Lugano_8w,cyclostat_level_Lugano_12w,cyclostat_level_Lugano_16w,cyclostat_level_Lugano_24w,cyclostat_release_Lugano_1w,cyclostat_release_Lugano_4w,cyclostat_release_Lugano_8w,cyclostat_release_Lugano_12w,cyclostat_release_Lugano_16w,cyclostat_release_Lugano_24w,cyclostat_inflow_Lugano_1w,cyclostat_inflow_Lugano_4w,cyclostat_inflow_Lugano_8w,cyclostat_inflow_Lugano_12w,cyclostat_inflow_Lugano_16w,cyclostat_inflow_Lugano_24w,cyclostat_level_Maggiore,cyclostat_release_Maggiore,cyclostat_inflow_Maggiore,cyclostat_level_Maggiore_1w,cyclostat_level_Maggiore_4w,cyclostat_level_Maggiore_8w,cyclostat_level_Maggiore_12w,cyclostat_level_Maggiore_16w,cyclostat_level_Maggiore_24w,cyclostat_release_Maggiore_1w,cyclostat_release_Maggiore_4w,cyclostat_release_Maggiore_8w,cyclostat_release_Maggiore_12w,cyclostat_release_Maggiore_16w,cyclostat_release_Maggiore_24w,cyclostat_inflow_Maggiore_1w,cyclostat_inflow_Maggiore_4w,cyclostat_inflow_Maggiore_8w,cyclostat_inflow_Maggiore_12w,cyclostat_inflow_Maggiore_16w,cyclostat_inflow_Maggiore_24w
32,2000-09-23,2000,38,0.11198749999999791,3.6013920138888906,12.522671180551201,0.08019374999997808,0.059100267857149905,0.06717619047619412,0.06085673076923443,0.056685845588239824,0.04905821428571699,-3.1529405381944438,-5.129536645585316,3.9505544580853162,1.9916100436889497,2.3614098250758637,4.016849776413689,0.8656287760406354,-3.550515507192695,4.260581313037098,2.720878288356529,3.0692013248787835,5.027382557291624,-0.36899,-93.96750000000003,232.93542037508365,-0.5315575,-0.35281831250000006,-0.1006178125,-0.08335985920329671,-0.045765443802521,-0.08122443035714286,-114.85625000000002,-49.917839285714294,-32.63025793650794,-43.33761332419519,-36.66003840600221,-10.753229092266793,25.29947338190459,-47.761667500092244,-20.53237429885426,-31.374545271102285,-29.705566496783305,1.4773287237953208
33,2000-10-01,2000,39,0.133953125000005,13.257778103298618,25.341101671008524,0.12297031250000146,0.08085339285714781,0.07944459325397525,0.06840600961538712,0.06180625000000445,0.05897705357143195,8.429585058593755,-1.2421352957589267,5.061337326044422,3.5954418929811514,2.22125963869923,4.985445196180554,18.93188642577986,3.004969792286672,8.146067706266345,5.275059092643513,3.4957408469376774,6.524992963417564,0.58109375,180.8390625,578.8211210417185,0.10605187499999999,-0.2508245625,-0.03338517361111114,-0.03127860920329672,-0.016944671743697483,-0.033659251785714286,43.43578124999999,-17.67852678571429,-0.00716765873015864,-22.836471497272107,-33.466587119237495,-1.0098094494096495,405.87827070840103,87.36286029709133,57.59268350259428,15.523109539064068,-5.205456714218705,27.168501108381733
34,2000-10-09,2000,41,0.19155000000000655,37.4117703125,19.779939409721116,0.16275156250000578,0.112206249999997,0.08369459325397581,0.08005216346154279,0.07190845588235441,0.0716278035714322,25.33477420789931,7.532094882812503,5.494026321028993,6.962653297895683,4.303201290047269,6.697264802083334,22.56052054036482,8.13594093315961,4.946115960510216,7.188563286019358,4.824750553841229,7.613605305431539,1.0824999999999998,567.52,241.8481330112217,0.8317968749999999,0.016925437499999953,0.0693231597222222,0.04843389079670327,0.04006562237394957,0.03240324821428571,374.17953124999997,96.52868749999999,57.605332341269836,26.210535714285715,1.1710047925272085,23.472740550590352,410.3346270264701,155.49945253414825,63.46591107464782,40.108936381029515,11.357192142506241,38.469852122024356
35,2000-10-17,2000,42,0.4219875000000002,88.52469401041665,134.86825529514047,0.30676875000000337,0.18157562499999358,0.12069494047619855,0.10985202609890621,0.09340183823529875,0.09217580357143333,62.96823216145833,26.577672269965273,12.642539679439485,14.013297953153616,9.678050279017857,10.445605826388887,77.3240973524308,36.344110785590274,18.11502565620863,17.706140540102307,12.677570851022768,12.898178364459294,1.8362,1262.60843749778,2256.007795245634,1.45935,0.4873357499999999,0.2350641319444444,0.1876333413461538,0.14461709296218486,0.12900624821428572,915.06421874889,356.25099999955603,196.70522817435648,124.54758585147759,81.97519596886721,76.07162805050154,1248.927964128428,625.4551992124767,313.28995630780383,216.38503029001703,152.75553925714937,129.46720827906302
36,2000-10-25,2000,43,0.37403571428575333,85.85639025297618,41.05358779761835,0.39801160714287676,0.2467027678571526,0.1574475198412794,0.1327778502747317,0.1125096376050478,0.1062482321428638,87.19054213169642,45.73040493861607,22.155883272362765,20.046586369381483,14.761268426302811,14.082317012896825,87.96092154637941,46.71311107080793,22.58781184861389,19.95293199929403,15.083194230713138,14.455263563864092,2.23325,1258.9433035714287,546.5906262408344,2.034725,1.07281075,0.4409946874999999,0.37134487980769226,0.2734920929621849,0.2353112482142857,1260.7758705346043,635.1886607138417,335.59128968229305,228.94142170312594,159.20716649145126,129.5475101933587,1401.2992107432342,771.2406191828984,376.05103755988307,264.49817744997847,189.14109335382813,152.27682364339577
37,2000-11-02,2000,44,0.10593750000003865,24.139278645833347,25.69100151909607,0.239986607142896,0.24549276785716073,0.16641974206350418,0.13911631181319814,0.1166346376050489,0.1066788571428674,54.99783444940476,49.83798226500496,25.524606304770174,21.65262839662508,16.62781634296948,14.613593328000992,33.372294658357205,49.346777138516906,26.26862588700104,22.66979949061332,17.05697366034951,14.805594470982093,0.7670625,489.18528646120706,296.07463738045357,1.5001562499999999,1.30002125,0.5183210763888888,0.4321958413461538,0.3242582694327731,0.2726687482142857,874.0642950163178,751.8192180060831,387.7627104002049,275.24557835398804,193.02252341563988,152.53998415180698,421.332631810644,783.8684625839725,419.70394370706674,296.83502641549944,208.3718597579986,161.42150900362844
38,2000-11-10,2000,45,0.2386500000000069,70.2417565972222,71.47929687500071,0.17229375000002278,0.2664321428571611,0.1890713293650871,0.14568169642858317,0.12831110819328562,0.107839357142866,47.190517621527775,61.23477796378968,34.04695488005677,24.477565876593022,21.133918375240718,15.27676424813988,48.585149197048395,58.57441617931535,34.863538461405966,24.431321933188272,21.561380247359253,15.353003113343155,0.7376,403.99046875,363.24614942703636,0.75233125,1.3313225,0.6287488541666666,0.4767708413461538,0.36492665178571426,0.2858077482142857,446.5878776056035,796.4494992560831,433.04121486449066,302.55196056552643,220.9096741509488,158.76675290180697,329.66039340374493,740.753468261036,471.04627455163325,310.2394159973684,234.313845955726,161.78934702107526
39,2000-11-18,2000,46,0.234375,85.39793776041667,109.17771128472407,0.23651250000000346,0.2749971428571598,0.20676403769841853,0.15686559065935277,0.14006320903362232,0.11088735714286485,77.81984717881943,70.832011453373,44.28041384514164,29.186016951646444,26.34166097926149,18.2069996891121,90.3285040798624,76.45397055431593,47.680239044932286,31.572063721716685,28.093024970457012,19.161419078621076,0.7956750000000001,473.0914583330563,626.6004267314489,0.7666375000000001,1.2739575,0.7744740277777777,0.5114742067307693,0.41016593749999997,0.2977847482142857,438.5409635415282,777.5637909226945,489.60727967927465,338.1198131296077,249.6664195991118,167.22746123512923,494.92328807924264,817.7039270050815,551.0875373157952,357.85549588846214,273.2657196205879,175.7982577106587
40,2000-11-26,2000,47,0.3425312499999791,89.45992035590278,71.04263878038037,0.28845312499998954,0.2591058928571556,0.23944528769842086,0.17988626373627226,0.15574151785714924,0.12026717857143467,87.42892905815972,71.01905672247024,55.32121311693949,36.04937252389538,31.16732448007849,21.377339722594247,90.11017503255222,63.6888472513639,56.77291153480454,36.97545808436355,31.57522143823668,22.02439820622516,0.9393281250000001,507.908203125,392.6726273053745,0.8675015625000001,1.094583125,0.9559688194444443,0.5545090625,0.47453818014705884,0.32778787321428576,490.4998307290282,626.6237440481384,561.1243022487191,376.49977106230006,285.31846463587647,180.8346226934574,509.6365270184117,445.03689341702955,614.9774374176451,389.4656291448663,301.0041263349431,191.87467543753624
41,2000-12-04,2000,49,-0.008600000000001273,24.929113454861124,6.4005608506936795,0.1669656249999889,0.18257875000000467,0.2260466765873098,0.1772872252747325,0.15385107668068004,0.11804692857143437,57.19451690538195,58.83360136284723,57.690959943714184,38.44232191625649,32.44193513673698,21.748891009920634,38.721599815537026,56.75824186197898,56.09267705370926,38.039833905677554,32.51809418639835,21.556823448412615,0.38193750000000004,147.76828125000003,84.21100633587173,0.6606328125,0.7243206250000002,1.0394052083333332,0.5784177163461538,0.4984168566176471,0.33941974821428567,327.8382421875,404.38873958385267,587.9838334987192,386.35560038922307,300.6441723564647,181.68333831845734,238.4418168206231,352.56096943603706,598.4525025243993,403.38966947410245,313.2697384236013,188.75034550144628
42,2000-12-12,2000,50,0.03799999999995407,13.3486228298611,25.29057890625272,0.014699999999976399,0.16899124999998777,0.21538521825397083,0.17753447802197814,0.14706872373950078,0.11877442857143024,19.138868142361112,56.67547019965277,57.70105380222112,39.96601448627328,31.255526517455937,22.202085433531746,15.8455698784732,56.67815733941031,56.08706341318084,40.43717969036189,31.148157350205786,22.68097562896829,0.47120000000000006,151.65515624965656,184.61735930659188,0.42656875000000005,0.6651481250000001,1.0271947916666666,0.6343754086538461,0.5168330330882352,0.35373474821428563,149.7117187498283,336.88271354154256,584.741177248681,398.29184867216367,306.68226978291517,188.60230706844362,134.4141828212318,330.2695138212647,554.6520845538297,425.1936838956913,313.01257809676923,197.72371577583405
43,2000-12-20,2000,51,0.025624999999990905,14.281788690476194,8.985905753967675,0.03181249999997249,0.12638624999998455,0.196949107142858,0.1737255837912069,0.14334170168067698,0.11753542857143202,13.815205760168647,45.48347661830357,55.13105584421847,41.580243841336625,30.672803864853236,22.88726653323413,17.138242330110195,44.179479115203705,54.88772634031935,41.60321813043731,30.71508898080067,22.98559944940483,0.20250000000000012,85.20892857142857,86.84903493516524,0.3368500000000001,0.5581281250000001,0.9294170138888889,0.6896332211538462,0.5084782536764706,0.35948174821428575,118.43204241054256,273.1264055058283,531.1510582010619,407.61585279304285,311.06459646358735,196.45317671130076,135.73319712087857,274.9900909228905,537.4299625453789,439.0875279788585,317.6747926137065,207.10824140137265
44,2000-12-28,2000,52,0.03331250000002228,3.407558485243058,7.331974500866487,0.029468750000006594,0.08617374999998902,0.15376299603174934,0.1725650068681349,0.1427564075630297,0.11689980357143213,8.844673587859626,29.085400763268854,45.67359634142141,42.60446165483823,30.859348604181257,23.04590160267857,8.15894012741708,23.810331758432188,40.7170284742889,42.997324909617035,31.099410300500402,23.27255881572421,0.4431250000000001,61.8671875,49.39683704259801,0.3228125000000001,0.4876181250000001,0.7746309027777778,0.7771139903846153,0.5121988419117648,0.37551174821428573,73.53805803571429,190.88155133921703,397.7353637568641,422.81679029304274,314.17626925770503,201.08787202380077,68.12293598888162,159.54937298512027,292.2509671894861,456.9131672599256,321.65455391196986,211.96266661918474
45,2001-01-05,2001,1,0.08204166666666879,7.931620852623455,9.095008198304003,0.057677083333345536,0.034075833333326956,0.12131921296296216,0.17026148122710957,0.14610077030812696,0.11874897023809808,5.6695896689332566,12.779740862612986,37.0152886302711,42.93755618089473,31.689398574678716,23.666847874283512,8.213491349585244,11.420805642016912,37.166075185476195,42.73365852636725,32.07184165489406,23.950889095045255,0.5844444444444443,49.44305555555556,77.63983769229222,0.5137847222222223,0.4166413888888889,0.5914302854938271,0.8504551014957263,0.5423941033496732,0.4027280259920634,55.65512152777778,99.18852182532814,263.346447310656,433.848371489624,315.9292431139142,206.49262549602304,63.51833736744511,96.54281506250382,240.1453240174258,444.9673532074031,331.9158101258812,216.30219578649422
46,2001-01-13,2001,2,0.16235000000000355,40.30773342013889,42.308026996527545,0.12219583333333617,0.06826583333332792,0.12758726851851382,0.17244585622710945,0.1536045518207295,0.12363697023809891,24.11967713638117,15.855464855668538,38.81178360519394,45.01832197449782,34.44040528059025,25.53363632914462,25.701517597415773,18.602298871183685,39.012411349635244,44.03880662833025,34.90613243672766,25.847034779072956,0.6065625000000001,180.325,199.39250934873792,0.5955034722222222,0.4615663888888889,0.5735969521604939,0.8524142361111112,0.5931477798202615,0.42514102599206355,114.88402777777777,105.69986557532816,229.02863770385522,433.80882822039325,326.74342378618303,216.50926924603309,138.51617352051505,119.57911566507705,229.4028653472352,415.78053692332776,349.4585946860459,227.3886007978169
47,2001-01-21,2001,3,0.08505357142860248,14.303329117063495,10.836749255953352,0.12370178571430301,0.0776765476190576,0.11052099867724666,0.16425382326007837,0.15418766631652864,0.12565554166667198,27.305531268601193,16.046406113109022,32.59640277406519,43.240749574848856,35.67608304779088,26.23111695414462,26.572388126240448,15.711532941123812,32.27435050307443,43.35086892419427,35.906682038078614,26.354914709628602,0.8709821428571428,123.55000000000001,81.01310966668845,0.7387723214285715,0.5415228174603175,0.5884171902557319,0.8361436317155069,0.674726233076564,0.45891602599206344,151.9375,100.07883432539683,197.8685856205219,399.6572897588548,336.1289017273596,222.08219781746166,140.2028095077132,98.85826573709637,198.04363870719655,403.40861205067125,359.7400092632633,232.05238220733256
48,2001-01-29,2001,5,0.06261250000000018,14.976352343750001,13.908079774303873,0.07383303571430133,0.08507404761905946,0.09143627645502445,0.13660959249084761,0.1550236957282958,0.12512004166667112,14.639840730406748,16.18531884376378,24.771782172213342,37.58318483125912,37.13982572038074,26.533225414214066,12.372414515128613,16.69596774519105,21.68883589080552,34.04624003797607,37.35959341471237,26.43742594747572,0.5758749999999999,75.6525,94.67922947992773,0.7234285714285713,0.6161978174603175,0.5639949680335098,0.7391955547924298,0.7494321154295053,0.48815102599206356,99.60125000000001,98.1675486111111,153.7087013612934,308.3529868744102,348.56404878618315,229.03536031746162,87.84616957330809,100.42430464604885,138.9412834570275,237.15256853023237,376.0350506215694,238.99476286007626
49,2001-02-06,2001,6,0.0738875000000121,3.4317543402777773,6.2757647569443495,0.06825000000000614,0.09318904761905741,0.061586970899472564,0.11352126831502136,0.1527825192577084,0.1271340416666726,9.20405334201389,16.190158014770724,15.213097059366122,31.242828222590006,37.129847033697736,26.540066296158507,10.091922265624111,16.484725796406625,14.492516554868185,31.371022881001142,36.992128330970786,27.073587572475677,0.556,74.15125,64.97945939952783,0.5659375,0.6387728174603174,0.5214029541446208,0.610176324023199,0.8038432919000933,0.5113510259920635,74.901875,100.62436111111113,105.51348434740451,217.21513659968494,358.4533870214772,236.51216031746165,79.82934443972778,103.54082911743482,102.530931467489,200.1055556962857,366.1552882112425,246.56611720291005
50,2001-02-14,2001,7,0.10028124999996635,30.35607150607638,27.703076714408105,0.08708437499998922,0.09683696428571693,0.07368488756613563,0.11308617216116965,0.15080182072829437,0.1250132916666712,16.893912923177076,20.67504814546131,15.816092398390039,31.721043057993317,38.13562899856702,26.413606382096013,16.989420735676227,20.206339499627443,16.85946276194757,31.525797896025146,37.13106803940606,26.23853043619095,0.34843749999999996,184.6609375,178.97785959182806,0.45221875,0.5915714285714285,0.5176807319223987,0.577974400946276,0.7901576301353874,0.5189635259920635,129.40609375,127.66793750000002,109.61266837518231,193.79018667959207,358.67820319794777,241.93829781746163,121.97865949567795,123.80843349734201,113.06058182926193,191.09811125100686,342.635096361249,246.1656681920736
51,2001-02-22,2001,8,0.07219642857143072,9.666302951388888,10.899313864088018,0.08623883928569853,0.07880625000000237,0.07748449074074415,0.1002820512820484,0.14378102240896637,0.1243417738095286,20.011187228732634,14.546762051711307,15.406945745226459,27.0613927775446,36.50354268320754,25.83273554876267,19.301195289248064,13.92459687313954,15.260433312818158,26.865799202878016,36.60867830142764,26.020580269400284,0.4674999999999999,68.56785714285715,77.44187433254996,0.40796874999999994,0.5637589285714285,0.5172696208112876,0.5571974778693529,0.7539811595471523,0.5238822759920635,126.61439732142857,105.31650892857142,100.38074625220459,167.98844732519643,329.32807714752767,244.2526371031759,128.209866962189,99.41830649410441,101.15219460992392,169.11316701296943,332.9641399683859,248.95968763948645
52,2001-03-02,2001,9,0.047562500000026375,6.8200384548611055,6.006453385417805,0.059879464285728545,0.07130803571428715,0.07992199074074809,0.08591185897435813,0.1217560224089679,0.12451377380952863,8.243170703124996,13.05010391927083,14.577862385713672,21.016938984809556,31.69738647405721,26.096085170290454,8.45288362475291,12.958537699032428,14.929383049645951,18.929548595239076,29.02857230673807,26.228897922178152,0.48024999999999995,106.77249999999998,68.60745484769674,0.47387499999999994,0.48561249999999995,0.5481307319223986,0.5329340163308914,0.6742193948412699,0.5278972759920635,87.67017857142856,101.96100892857143,102.77669863315697,139.81006591496137,261.3377278829524,248.1647871031759,73.02466459012335,96.93717553030606,99.12535237798299,126.19063071421925,204.29353170968375,252.4343500345094
53,2001-03-10,2001,10,0.10076250000003029,13.240717881944445,19.282471354166564,0.07416250000002833,0.07893803571429317,0.08741643518519343,0.0673142628205159,0.10568112745098421,0.1275367738095292,10.030378168402775,12.702977026909718,15.670435652013825,15.153923409889687,27.425876334584753,26.87288303140156,12.644462369792183,14.033416015004969,16.257216033345955,14.94799725476109,27.74791839829973,27.297649769400344,0.34324999999999994,115.225,75.41189547691124,0.41174999999999995,0.43908749999999996,0.5370335097001763,0.48708185286935285,0.5630429242530346,0.5387822759920635,110.99874999999999,109.8755089285714,108.7053444664903,109.60366567457673,194.06018061404478,251.98808710317593,72.00967516230399,93.08370872970276,102.01591442624002,101.7859590351067,176.57713578239412,259.3228865713539
